sb-6924	6924	SIL 2007 • ELECTRICITY	AS10652S1065aS23602S23616S20600M577x520S23602560x481S23616424x480S10652528x493S1065a454x490S20600493x501	6924
sb-6925	6925	finish	AS14c30S14c38S2a204S2a21cS2fb04M531x539S14c30507x460S14c38471x460S2a21c470x500S2fb04492x533S2a204508x498	6925
sb-6926	6926	touch	AS1c551S15a5aS20500M519x523S15a5a480x511S1c551494x477S20500482x496	6926
sb-6927	6927	Pony Tail • SIL 2007	AS20312S20500S2ff02M522x517S2ff02478x482S20500496x485S20312494x495	6927
sb-6928	6928	Meet • SIL 2007	AS10010S10018S26501S26515S20500M535x532S10010520x496S10018465x468S20500499x494S26515480x504S26501499x519	6928
sb-6929	6929	Boots • SIL 2007	AS14738S14730S26502S26516S20500S20500M531x521S14738517x480S14730469x478S20500489x486S20500501x486S26516477x507S26502501x506	6929
sb-6930	6930	sweet	AS15a00S20e00S22f04S30004M518x570S30004482x482S20e00494x543S15a00494x513S22f04488x556	6930
sb-6931	6931	Nose • SIL 2007	AS10011S20500S20500S33100M544x530S33100482x482S10011502x500S20500521x485S20500534x485	6931
sb-6932	6932	We • SIL 2007	AS10011S20500S2d60cS20500S36d00M547x524S20500477x488S10011526x494S20500516x488S36d00479x476S2d60c487x503	6932
sb-6933	6933	SIL2007		6933
sb-6934	6934	SIL2007		6934
sb-6935	6935	SIL2007		6935
sb-6936	6936	SIL2007		6936
sb-6937	6937	SIL 2007		6937
sb-6938	6938	SIL 2007		6938
sb-6939	6939	SIL 2007		6939
sb-6940	6940	SIL2007		6940
sb-6941	6941	SIL2007		6941
sb-6942	6942	SIL2007		6942
sb-6943	6943	pride	AS1f510S1f500S36d00M521x523S36d00479x477S1f510492x504S1f500488x508	6943
sb-6944	6944	chief	AS1f510S1f500S26500S20500S36d00M533x523S36d00479x477S1f510492x504S1f500488x508S26500519x505S20500492x485	6944
sb-6945	6945	pride	AS1f510S1f500S20500S26500S36d00M533x523S36d00479x477S1f510492x504S1f500488x508S26500519x505S20500492x485	6945
sb-6947	6947	seventeen	AS1a510S2e008M523x520S2e008502x480S1a510478x492	6947
sb-6948	6948	eighteen	AS1bb10S2e008M522x520S1bb10478x492S2e008501x480	6948
sb-6949	6949	nineteen	AS1ce10S2e008M522x522S1ce10478x492S2e008501x478	6949
sb-6950	6950	SIL 2007 • sweetheart • beau • lover	AS1f540S1f548S21800S21800M519x517S21800481x483S1f540500x493S21800501x483S1f548482x493	6950
sb-6951	6951	SIL 2007		6951
sb-6952	6952	communication	AS16d10S16d18S26c00S26c10S2fb04S33b00M535x561S33b00482x482S16d10512x515S16d18471x514S26c00508x542S26c10465x541S2fb04491x555	6952
sb-6953	6953	play games	AS19a10S19a18S2e008S2e010S2fb00M533x527S19a10505x507S19a18466x507S2fb00491x472S2e010468x477S2e008508x476	6953
sb-6955	6955	play games	AS19a40S19a48S2a304S2a31cS2fb04S35610S30e00M538x589S19a40504x523S19a48467x523S2fb04493x573S35610482x483S30e00482x483S2a304515x549S2a31c460x549	6955
sb-6956	6956	bad	AS15d00S22b04S15d50S30004M518x609S30004482x482S15d00495x518S22b04494x549S15d50490x582	6956
sb-6958	6958	argue • fight • quarrel • squabble	AS10002S1000aS23004S23014S2f700S2f710S30c00M540x576S10002507x527S1000a466x527S23004515x548S23014462x548S2f710470x569S30c00482x482S2f700521x569	6958
sb-6959	6959	story • literature	AS1c110S1c148S26a06S26a12S20e00M523x533S1c148482x467S1c110497x472S20e00494x512S26a06509x506S26a12477x506	6959
sb-6961	6961	dance	AS10e04S15d3aS28806S2880eS28806M530x528S10e04487x482S15d3a469x509S28806507x501S2880e507x486S28806508x471	6961
sb-6962	6962	wow	AS15d02S15d0aS28804S2881cS28804S2881cS2f700S2f710S34600M536x574S15d02509x519S28804524x541S34600482x482S2f700518x566S2881c466x542S28804508x542S2f710473x567S2881c481x542S15d0a465x520	6962
sb-6963	6963	wow	AS14c02S14c0aS22f04S22f14S2f700S2f710S34600M538x569S14c02504x519S2f710472x562S34600482x482S2f700518x561S14c0a465x519S22f04513x545S22f14463x546	6963
sb-6965	6965	snap fingers	AS14217S20f00M517x522S14217494x492S20f00482x479	6965
sb-6966	6966	take a bow	AS15a02S15a06S20500S20500S37a00S36d00S36d00S37500M525x552S15a02484x512S36d00479x500S37500482x448S36d00479x548S37a00499x503S20500515x513S20500472x530S15a06487x530	6966
sb-6967	6967	cabinet • closet • shelves with a door	AS15a20S15a28S2df04S2df1cS2fb04S26526S15a20S15a28S2df04S2df1cS2fb04M559x530S15a20467x470S15a28452x470S15a20524x470S15a28538x470S26526494x478S2df04538x500S2df1c515x500S2df04464x500S2df1c441x500S2fb04456x524S2fb04529x523	6967
sb-6973	6973	list	AS14402S1440aS22b04M519x539S14402488x485S1440a481x461S22b04503x509	6973
sb-6975	6975	Right	AS10041S10049S22b04S20500M514x539S10049490x509S10041488x484S20500485x512S22b04498x462	6975
sb-6976	6976	home	AS18517S22a07S20500S20500S30006S30004M530x546S30004482x483S30006482x483S18517503x519S20500493x519S22a07515x511S20500520x494	6976
sb-6977	6977	V sign name	AS10e20S29a04S2ff00M543x558S2ff00482x482S10e20528x528S29a04523x486	6977
sb-6980	6980	emotion • emotional	AS14a01S14a03S20e00S2ea0cS2ea48S36d00M527x533S36d00479x468S14a01505x482S14a03475x483S2ea0c512x507S2ea48477x508S20e00497x516	6980
sb-6981	6981	denomination	AS20300S20300S2d606S2d61eS20320S20320S20500S2fb00M523x544S2d61e476x502S2d606501x502S20500494x475S2fb00492x492S20320481x455S20320501x455S20300483x529S20300502x529	6981
sb-6982	6982	europe	AS14a10S2ed00S30000S2ff00M536x517S2ff00482x482S2ed00494x490S14a10521x479S30000482x482	6982
sb-6983	6983	evidence	AS14a05S15d09S20500S20500M518x520S15d09481x480S14a05488x487S20500499x509S20500508x501	6983
sb-6984	6984	importance	AS1d40dS1d405S1d401S1d409S28920S28928S31400M561x596S1d40d511x572S1d405464x571S1d401498x523S1d409472x522S31400482x482S28920546x546S28928443x548	6984
sb-6985	6985	language	AS1dc03S1dc0bS2da00S2da08S31400M577x555S1dc03547x532S1dc0b427x532S2da00454x533S2da08509x533S31400482x482	6985
sb-6987	6987	Adamorobe	AS10a12S10a1aS2df00S2df18S31400M543x580S10a1a456x526S10a12517x537S31400482x482S2df00508x559S2df18475x545	6987
sb-6988	6988	Sabbath	AS15a01S15a09S20500S20500S3770bS37713S10000S15a5aS28803S20500S21404S37700S37708S37706M531x568S15a01472x433S15a09500x433S20500468x448S20500517x448S3770b482x451S37713490x451S15a5a504x548S10000503x491S37706475x553S37708512x524S37700512x519S28803476x513S20500477x540S21404507x563	6988
sb-6989	6989	city	AS15a11S15a19S20600M523x518S20600489x481S15a19476x495S15a11500x495	6989
sb-6990	6990	ignorant	AS10e22S20b00S26504S2ff00M518x517S2ff00482x482S10e22485x480S20b00485x465S26504499x456	6990
sb-6991	6991	mock	AS1a057S1a059S34200S26a07S26a17M541x582S1a057494x552S1a059454x539S26a07520x546S26a17471x521S34200482x482	6991
sb-6992	6992	say-no	AS13d20S13f20S26500S2f900M515x538S13d20486x523S2f900501x480S13f20486x462S26500501x493	6992
sb-6993	6993	say-no-to-me • say-no	AS13d00S13f00S26504S2f900M515x537S13d00485x463S26504497x483S2f900500x532S13f00486x507	6993
sb-6994	6994	throw	AS20320S37800S15850S2ff00S26600M544x525S20320527x480S37800534x493S2ff00482x483S26600528x445S15850523x414	6994
sb-6995	6995	give • I give to you	AS10610S2b700S10640M510x547S10610490x521S2b700491x487S10640490x453	6995
sb-6996	6996	two-of-you	AS14240S27102M515x538S14240485x462S27102499x498	6996
sb-6997	6997	two-of-you	AS14247S27101M524x527S14247500x474S27101475x501	6997
sb-6998	6998	two-of-you	AS14247S27201M527x528S14247503x473S27201472x495	6998
sb-6999	6999	all over	AS14c50S2e806M516x526S14c50490x474S2e806484x511	6999
sb-7000	7000	this one	AS10021S10e08S20600M523x520S10e08477x490S20600487x479S10021493x495	7000
sb-7001	7001	this one	AS10021S10e09S20600M526x522S10e09473x492S20600492x478S10021496x492	7001
sb-7002	7002	this one	AS10022S10e38S20600M526x524S10e38493x494S20600474x478S10022496x477	7002
sb-7003	7003	this one	AS10022S10e38S20500S20500M522x525S10e38477x495S20500493x474S10022492x484S20500485x482	7003
sb-7004	7004	those two	AS10e30S26c06M508x531S10e30493x470S26c06492x504	7004
sb-7005	7005	boss	AS16d12S20600S36d00M550x511S36d00479x507S16d12507x488S20600528x497	7005
sb-7006	7006	sons	AS18510S22b03S22b03S1813eS15a36S20500S37806S22104S2ff00M544x582S2ff00482x482S22104519x480S18510519x487S37806481x566S22b03501x518S1813e471x553S15a36516x561S20500481x571S22b03514x530	7006
sb-7007	7007	flash-the-light	AS18512S23100S15212S2f700S2ff00M569x518S18512533x413S23100528x443S15212521x463S2f700557x445S2ff00482x483	7007
sb-7008	7008	flash-the-light	AS18512S22f04S15212S2ff00M535x518S18512517x417S2ff00482x483S15212503x464S22f04510x447	7008
sb-7009	7009	flash-the-light	AS18512S23100S15212S2f700S2ff00M537x518S18512520x412S2ff00482x483S15212505x465S23100511x438S2f700519x456	7009
sb-7010	7010	flash-the-light	AS18512S15212S18512S2ff00M598x517S2ff00482x482S18512530x460S15212548x459S18512583x459	7010
sb-7011	7011	flash-the-light	AS18512S22102S22106S2ff00M545x517S18512530x469S2ff00482x482S22102520x470S22106521x483	7011
sb-7012	7012	flash-the-light	AS18512S15512S18512S2ff00M586x517S2ff00482x482S18512518x459S15512537x463S18512571x458	7012
sb-7013	7013	flash-the-light	AS18512S15712S18512M586x517S2ff00482x482S18512518x459S18512571x458S15712536x464	7013
sb-7014	7014	Flash the Light	AS30000S18511S22100S21b00S22104S21600M555x517S30000482x482S18511522x454S21b00531x485S22100529x475S22104543x476S21600545x486	7014
sb-7015	7015	pronoun	AS10040S26500M507x522S10040492x492S26500492x477	7015
sb-7016	7016	pronoun feminine	AS15a1eS2a602S15a12S20500S20500S10040S26500S36d00M551x567S10040517x537S26500517x516S36d00479x433S15a12498x440S15a1e497x469S20500507x453S20500507x484S2a602534x448	7016
sb-7017	7017	pronoun	AS1ed26S22a04M509x527S1ed26490x474S22a04490x512	7017
sb-7018	7018	adverbs	AS1f720S10120S10e20S14a20S11a20S14720S20320M576x515S1f720425x499S10120450x485S10e20471x484S14a20493x499S11a20516x484S14720540x492S20320561x500	7018
sb-7019	7019	pronoun plural	AS10040S2d608M527x523S10040473x493S2d608498x478	7019
sb-7020	7020	adverbs	AS1f720S10120S10e20S14a20S11a20S14720S20320M511x596S1f720489x405S10120495x426S10e20495x458S14a20495x495S11a20494x516S14720494x551S20320493x581	7020
sb-7021	7021	pronoun plural	AS1ed10S21100S26506S36d00M523x523S36d00479x477S21100476x509S1ed10474x485S26506508x491	7021
sb-7022	7022	adverbs	AS1f720S10120S10e20S14a20S11a20S14720S20320S22c04S37a00S37a00S37a00S37a00S37a00S37a00M522x596S1f720500x405S10120506x426S10e20506x458S14a20506x496S11a20505x516S14720505x551S20320504x581S22c04477x549S37a00482x503S37a00489x501S37a00482x456S37a00489x453S37a00482x409S37a00489x410	7022
sb-7023	7023	pronoun plural	AS10044S26506S21100S36d00M523x529S36d00479x471S21100477x515S26506508x485S10044481x480	7023
sb-7024	7024	pronoun	AS1ed0eS21100S22a04M510x533S1ed0e491x467S22a04495x518S21100495x498	7024
sb-7025	7025	pronoun	AS15a20S26500M507x526S15a20494x499S26500493x474	7025
sb-7026	7026	pronoun plural • pronoun	AS1ed20S26506M525x510S1ed20474x490S26506510x496	7026
sb-7027	7027	pronoun • pronoun plural	AS15a02S26506S21100S36d00M524x523S15a02476x491S26506509x490S21100483x509S36d00479x478	7027
sb-7028	7028	pronoun	AS10044S20500M508x523S10044493x478S20500491x512	7028
sb-7029	7029	pronoun • pronoun feminine	AS15a1eS20500S2a602S15a12S20500S1ed26S22a04S36d00M551x565S2a602534x451S20500507x487S36d00479x436S15a12498x443S15a1e497x472S20500507x456S1ed26511x516S22a04512x550	7029
sb-7030	7030	pronoun • pronoun feminine	AS15a12S20500S15a1eS20500S2a602S15a20S26500S36d00M551x566S2a602534x449S20500507x485S36d00479x434S15a12498x441S15a1e497x470S20500507x454S15a20494x539S26500493x516	7030
sb-7031	7031	pronoun	AS15a02S20500M513x513S15a02486x486S20500496x502	7031
sb-7032	7032	pronoun • pronoun plural	AS15a20S2d608M522x520S15a20479x493S2d608493x480	7032
sb-7033	7033	pronoun • pronoun masculine	AS17d10S26500S18510S10040S26500S30000M548x582S30000482x482S17d10522x483S18510523x442S26500528x461S10040495x552S26500497x536	7033
sb-7034	7034	flash-the-light	AS18512S2ff00S22106S22102S22702S22706M558x518S2ff00482x483S18512543x466S22106533x479S22102533x467S22702520x467S22706520x479	7034
sb-7035	7035	David	AS10110S20500S22b05S20500M526x533S10110475x468S20500490x498S22a05501x508S20500516x522	7035
sb-7036	7036	fish	AS15d40S2e100M512x530S2e100488x501S15d40493x471	7036
sb-7037	7037	blue	AS14740S2e100M511x528S2e100488x499S14740493x473	7037
sb-7038	7038	repent	AS11a08S11a20S21100S2df20M520x529S11a08480x492S11a20488x499S21100504x496S2df20499x471	7038
sb-7039	7039	attention	AS15a10S15a18S26504S26514S30002S30006M532x517S30002482x482S15a10520x482S15a18468x482S30006482x482S26504518x461S26514467x461	7039
sb-7040	7040	focus	AS15a10S15a18S26504S26514S30006S30002M532x517S30002482x482S15a10520x482S15a18468x482S30006482x482S26504518x461S26514467x461	7040
sb-7041	7041	hit	AS20300S10018S26502S20b00M528x516S10018489x486S20300493x483S20b00472x483S26502513x484	7041
sb-7042	7042	answer	AS10010S10018S26900S26910S2ff00M524x543S2ff00482x482S10010489x510S10018469x499S26900508x525S26910449x512	7042
sb-7043	7043	answer	AS10110S10118S2b700S2b711S37b06S37b06S2ff00M525x544S2ff00482x482S10110485x511S10118462x501S2b700503x517S2b711441x506S37b06509x542S37b06437x531	7043
sb-7044	7044	answer	AS10010S10018S26b00S26b10S2ff00M538x541S2ff00482x482S10010489x510S10018469x499S26b00511x523S26b10441x511	7044
sb-7045	7045	answer	AS10020S10028S2ff00S22514S22514M534x541S2ff00482x482S10020499x511S10028463x506S22514512x514S22514452x497	7045
sb-7046	7046	stress	AS14c50S20348S22b24S2f900M513x540S20348486x484S14c50489x461S22b24491x503S2f900494x535	7046
sb-7047	7047	stress	AS14c50S20348S22f24S2f900M513x533S20348486x490S14c50489x467S2f900495x528S22f24488x511	7047
sb-7048	7048	that-left	AS19a20S26601M523x521S19a20495x501S26601477x478	7048
sb-7049	7049	that-right	AS19a20S26607M521x524S19a20479x504S26607499x475	7049
sb-7050	7050	more-more	AS18510S18518S2e500S2e518M530x524S18510503x476S18518477x476S2e500507x495S2e518471x497	7050
sb-7051	7051	more and more	AS18510S18518S2e500S2e518M530x524S18510503x476S18518477x476S2e500507x495S2e518471x497	7051
sb-7052	7052	further	AS18510S18518S2e500S2e518M530x524S18510503x476S18518477x476S2e500507x495S2e518471x497	7052
sb-7053	7053	addiction	AS10a02S26506S20800S2fa00S34700M556x530S34700482x483S10a02503x508S20800495x520S26506541x501S2fa00527x504	7053
sb-7054	7054	hooked	AS10a02S20800S26506S2fa00S34700M556x530S34700482x483S10a02503x508S20800495x520S26506541x501S2fa00527x504	7054
sb-7055	7055	foolish	AS19a10S19a18S22f03S22f15S2ff00M545x518S2ff00482x483S19a10517x473S19a18455x473S22f03506x486S22f15472x486	7055
sb-7056	7056	damned	AS10011S22c03S3770bS37b03S3770bS2f700S30c00M520x593S3770b469x541S10011499x510S30c00482x482S22c03455x550S37b03490x535S3770b474x546S2f700457x586	7056
sb-7057	7057	thank you	AS15a00S26f00S2ff00S33e00S30a00M552x537S26f00512x520S2ff00482x482S33e00482x482S30a00482x482S15a00494x510	7057
sb-7058	7058	oops • be-squashed • put-in-my-place	AS20300S21600S36a00S35a04M521x531S36a00482x477S35a04482x477S20300493x516S21600513x515	7058
sb-7059	7059	Thank you!	AS15a00S30a00S33e00S2ff00S26f00M552x537S26f00512x520S2ff00482x482S33e00482x482S30a00482x482S15a00494x510	7059
sb-7060	7060	middle	AS18222S22a04S15a36S2e702S20500M516x539S15a36484x513S18222494x497S2e702491x462S22a04496x479S20500491x528	7060
sb-7061	7061	prince	AS14211S22a05S20500S20500M529x524S14211470x475S20500496x491S22a05504x500S20500519x513	7061
sb-7062	7062	challenge	AS2890fS28917S1f502S1f502M526x527S1f502485x474S1f502501x474S2890f501x500S28917473x500	7062
sb-7063	7063	our	AS15a10S15a18S2d600S20500S20500S36d00M532x531S36d00479x470S15a10520x484S15a18470x484S20500520x519S20500470x520S2d600487x490	7063
sb-7064	7064	Sing	AS20310S20314S2eb00S2eb18S21b00S21b00S2fc04M527x551S20310512x472S20314477x471S2eb00512x503S2eb18472x502S21b00481x450S21b00517x450S2fc04491x540	7064
sb-7065	7065	Movie	AS14c10S10058S2a502S20500M541x523S10058458x493S14c10481x477S20500475x501S2a502508x490	7065
sb-7066	7066	picture • photograph • photo • graphic image	AS16d10S22b03S20500S15a28S31400M536x550S15a28485x523S16d10519x484S22b03507x508S20500498x532S31400482x482	7066
sb-7067	7067	Design	AS10120S15a07S24904M520x535S15a07479x473S10120504x464S24904501x499	7067
sb-7068	7068	Calculator	AS14e20S15a00S23600S20600S22110S22110M526x534S15a00481x480S14e20496x483S23600482x517S22110500x475S22110500x468S20600474x467	7068
sb-7069	7069	fire	AS14c00S14c08S2eb00S2eb44S2fb04S22110S22110S22110S22110M538x549S14c00507x466S14c08462x467S22110512x456S22110512x451S22110463x457S22110463x452S2eb00508x507S2eb44467x506S2fb04488x543	7069
sb-7070	7070	save	AS10e01S20301S26a04S20600S21400S3770bM534x533S26a04507x519S20301483x479S10e01503x488S20600482x466S21400515x486S3770b466x494	7070
sb-7071	7071	praise	AS15a27S15a07S20600S32107M564x517S15a07533x479S15a27525x483S32107482x482S20600542x503	7071
sb-7072	7072	praise	AS15a07S15a27S2e505S20600S32107M569x517S15a07538x480S15a27530x484S32107482x482S20600547x504S2e505514x460	7072
sb-7073	7073	Sabbath	AS20320S2e500M511x524S20320493x477S2e500488x497	7073
sb-7074	7074	custom	AS20351S20359S20500S22b24M520x532S20351480x474S20359499x480S22b24491x502S20500498x467	7074
sb-7075	7075	Abraham	AS20301S15d09S22c03S20b00S20800S37813S2f700M531x548S37813482x507S15d09482x512S20b00491x535S20301468x492S20800469x516S22c03489x461S2f700519x452	7075
sb-7076	7076	family	AS1ce20S1ce28S2df06S2df1eM524x529S1ce20502x499S1ce28477x499S2df06502x471S2df1e478x471	7076
sb-7077	7077	cat	AS1d110S1d118S26a06S26a12S1d410S1d418S30006S30002M588x521S30002482x482S30006482x482S1d418411x485S1d410559x485S1d110515x485S1d118456x484S26a06544x494S26a12443x493	7077
sb-7079	7079	Kim S.		7079
sb-7083	7083	16 • sixteen	AS1f540S18720M520x514S1f540481x490S18720502x485	7083
sb-7084	7084	17 • seventeen	AS1f540S1a520M521x514S1f540479x490S1a520500x486	7084
sb-7085	7085	17 • seventeen	AS1a500S2e00eM522x522S1a500501x494S2e00e478x478	7085
sb-7086	7086	16 • sixteen	AS18700S2e00eM520x521S18700502x491S2e00e480x478	7086
sb-7087	7087	16 • sixteen	AS1f740S18720M521x515S1f740479x498S18720503x486	7087
sb-7088	7088	16 • sixteen	AS1f740S2a204S18720M525x523S1f740476x507S18720507x494S2a204489x477	7088
sb-7090	7090	19 • nineteen	AS1f540S1ce20M521x515S1f540479x491S1ce20499x485	7090
sb-7091	7091	18 • eighteen	AS1bb00S2e00eM522x521S1bb00501x491S2e00e477x478	7091
sb-7092	7092	18 • eighteen	AS1f540S1bb20M521x514S1f540480x490S1bb20500x486	7092
sb-7093	7093	19 • nineteen	AS1ce00S2e00eM523x521S1ce00501x489S2e00e476x478	7093
sb-7095	7095	secret • private • personal	AS1f711S20600S2ff00M529x533S2ff00482x482S1f711483x511S20600507x516	7095
sb-7096	7096	righteousness	AS10041S1001aS2e50dS20e00M531x521S1001a472x506S10041469x478S2e50d508x481S20e00493x491	7096
sb-7097	7097	righteous	AS10041S1001aS20e00S2e50dM531x521S1001a472x506S10041469x478S2e50d508x481S20e00493x491	7097
sb-7098	7098	mouth	AS10001S2e307S2ff00M537x540S2ff00482x482S10001516x510S2e307489x502	7098
sb-7099	7099	walk	AS15a50S15a58S26c03S26c15M527x532S26c03507x511S15a50481x475S15a58514x468S26c15473x512	7099
sb-7100	7100	Curious	AS1ce42S2a502S20500S36a00M586x534S36a00482x477S1ce42518x509S20500495x519S2a502553x513	7100
sb-7101	7101	ground	AS17730S17738S15a50S15a50S26606S26612S21200S21200M551x547S17738473x474S17730510x474S21200468x454S21200509x454S15a50486x520S15a50503x520S26606521x527S26612449x527	7101
sb-7102	7102	sticky	AS1c33fS1c337S22104S22104S22104S22104M545x517S1c33f503x492S22104454x483S22104521x483S1c337468x492S22104533x483S22104466x483	7102
sb-7103	7103	investigate • research	AS10050S15a3aS20e00S26a06M520x526S15a3a479x473S10050488x495S20e00496x487S26a06506x499	7103
sb-7104	7104	DAS Sign		7104
sb-7105	7105	more	AS18510S18518S20600M526x516S18510501x501S18518475x501S20600488x483	7105
sb-7106	7106	become	AS15a21S15a07S21100S2df24S15a01S15a29M527x551S15a07473x449S15a21475x450S21100476x489S2a218504x475S15a01477x526S15a29475x528S2a20c502x494	7106
sb-7107	7107	psychology	AS15a40S1601fS22f04S20700M515x543S1601f484x520S15a40496x474S22f04490x457S20700493x504	7107
sb-7108	7108	Valerie	AS10e20S15a06S29b0bS33e00M518x597S15a06483x525S10e20494x539S29b0b482x562S33e00482x482S30a00482x482	7108
sb-7109	7109	psychology	AS15a40S1601fS20700S22f04S21410M524x536S1601f476x482S20700484x465S21410504x512S15a40506x482S22f04499x522	7109
sb-7110	7110	computer	AS16d20S20e00S2e60cS37606M524x534S37606475x466S16d20506x509S2e60c495x474S20e00488x503	7110
sb-7111	7111	save	AS10e01S20318S20500S20500S26a04S21414M534x526S10e01499x496S20318486x490S20500524x491S20500513x491S26a04499x475S21414467x495	7111
sb-7112	7112	pocket	AS15d03S21100S22f03S36d00S36d00M554x537S36d00478x463S36d00479x496S15d03531x487S22f03502x516S21100516x508	7112
sb-7113	7113	cousin	AS16d10S2e200S30006M550x547S30006482x482S16d10530x490S2e200530x515	7113
sb-7114	7114	flatter	AS14c50S14c58S22510S22510M525x524S22510478x477S14c50500x493S14c58475x493S22510503x477	7114
sb-7115	7115	Forget	AS1c530S26706S2ff00M533x517S26706491x482S2ff00482x482S1c530450x477	7115
sb-7116	7116	down-down	AS10004S22b04S22b04M511x551S10004496x448S22b04490x486S22b04491x521	7116
sb-7117	7117	ways	AS15a40S15a48S26500S26510S26526S15a40S15a48S26500S26510M557x535S15a48444x486S15a40471x486S15a40544x486S15a48518x486S26510516x465S26510443x465S26526495x521S26500469x465S26500543x465	7117
sb-7120	7120	hug	AS20303S20305S20500S20500S2d600S2d618S2f900S2f900S37713S3770bM542x534S20303474x497S20305503x496S3770b487x511S37713489x512S20500518x514S20500470x514S2d600484x478S2d618489x466S2f900531x516S2f900457x518	7120
sb-7121	7121	fair	AS18218S18210M524x508S18218476x493S18210501x493	7121
sb-7124	7124	righteousness	AS1001aS10041S20e00S2e50dS18218S18210M537x547S1001a478x481S10041475x453S2e50d514x456S20e00499x466S18218463x532S18210488x532	7124
sb-7125	7125	righteousness	AS10041S1001aS20e00S2e50dS10611S22f04S2ff00M548x518S1001a489x421S10041486x393S2e50d525x396S20e00510x406S2ff00482x483S10611501x460S22f04483x481	7125
sb-7126	7126	righteous	AS10041S1001aS20e00S2e50dS18218S18210M537x547S1001a478x481S10041475x453S2e50d514x456S20e00499x466S18218463x532S18210488x532	7126
sb-7127	7127	righteous	AS1001aS10041S20e00S2e50dS10611S22f04S2ff00M548x518S1001a489x421S10041486x393S2e50d525x396S20e00510x406S2ff00482x483S10611501x460S22f04483x481	7127
sb-7128	7128	health	AS14c00S14c08S20500S20500S26500S26510S20308S20300S36d00M535x541S14c08466x510S20300517x459S20500476x495S20500514x495S20308469x459S26510469x476S26500518x476S14c00512x510S36d00479x508	7128
sb-7129	7129	Halloween	AS10e02S10e0aS26606S26612S11502S1150aS31500M596x528S10e02523x491S10e0a449x490S11502566x492S1150a406x491S31500482x482S26612424x512S26606547x512	7129
sb-7131	7131	glory	AS14c51S15a37S25107M528x525S25107502x476S15a37476x502S14c51472x495	7131
sb-7132	7132	American Sign Language	AS14c02S14c0aS20700S2e75eS2f900S10011S10019S2ea04S2ea48S1dc20S1dc28S28905S2891dM539x611S14c02498x414S14c0a470x418S20700492x442S2e75e486x397S2f900494x390S10011502x474S10019477x480S1dc20502x554S1dc28474x554S2ea04506x507S2ea48481x514S2891d461x586S28905512x586	7132
sb-7133	7133	snail	AS11842S17959S26602S22500S22500M530x525S17959511x475S11842497x494S22500480x480S22500492x479S26602471x509	7133
sb-7134	7134	camel	AS16d50S2da08M522x518S16d50479x482S2da08482x507	7134
sb-7135	7135	dinosaur	AS18510S15a56S26702S37a00S37a06M537x531S15a56510x519S26702466x491S37a00522x478S37a06464x524S18510502x468	7135
sb-7136	7136	peacock	AS20310S14c27S21100S2d600M517x536S20310490x463S14c27491x494S21100492x481S2d600484x524	7136
sb-7137	7137	parakeet	AS1ec20S20500S22500S22500S2ff00M518x549S2ff00482x482S20500494x518S1ec20485x530S22500463x513S22500474x513	7137
sb-7138	7138	swan	AS18520S37900S15a5aS26a00M519x542S15a5a492x530S37900504x489S18520482x477S26a00487x458	7138
sb-7139	7139	fever	AS10012S10018S37b00S21100S2360cM536x517S10018466x487S10012464x486S37b00466x484S21100497x484S2360c497x498	7139
sb-7140	7140	Melchizedek	AS18d20S14a20S1dc20S16d10S19220S10020S14a20S10120S14a20S14020S11502S2450aM548x573S14a20514x473S10120513x491S14020499x543S14a20513x524S18d20463x427S19220468x542S14a20468x454S1dc20459x471S16d10466x503S11502453x525S10020513x440S2450a517x435	7140
sb-7145	7145	chapter	AS16d40S15a48S22b04M516x530S15a48483x471S16d40498x475S22b04500x500	7145
sb-7146	7146	commandment	AS16d20S15a18S20500M514x522S15a18486x492S16d20497x478S20500499x499S20500499x511	7146
sb-7147	7147	commandments	AS16d20S15a18S20500S20500M514x522S15a18486x492S16d20497x478S20500499x499S20500499x511	7147
sb-7148	7148	pee • piss • urinate	AS14230S33100S20500S22e02M556x541S33100482x482S14230526x485S20500502x494S22e02532x524	7148
sb-7149	7149	paper	AS15a51S15a36S20e00S22f01M531x517S15a36504x505S15a51499x490S22f01468x483S20e00483x496	7149
sb-7150	7150	afraid	AS14c02S14c0aS26a02S26a16S2fb04S30c00S34400M532x584S30c00482x482S34400482x482S14c02501x528S14c0a465x528S26a02509x555S26a16479x555S2fb04493x578	7150
sb-7151	7151	about	AS10012S18518S2ef00M527x523S18518474x508S10012497x501S2ef00503x477	7151
sb-7153	7153	Halloween in Hawaii	AS1ed10S1ed18S2880cS28814S28800S28818S30322M553x544S1ed10521x497S1ed18451x496S28818462x522S2880c524x519S28814446x521S28800541x519S30322482x476	7153
sb-7154	7154	Halloween North Carolina	AS10000S23f01S22b06S20500S20500S20500S20500S2ff00M562x542S2ff00482x482S20500496x477S20500495x510S20500482x491S20500509x492S10000521x485S23f01509x519S22b06532x515	7154
sb-7155	7155	Halloween New York	AS17120S17128S2e100S2e110S2fb04S31400M537x542S31400482x482S17120520x488S17128464x487S2e100514x511S2e110462x512S2fb04493x536	7155
sb-7156	7156	Halloween Florida	AS10e02S10e0aS26606S26612S2fb04S11502S1150aM580x517S31400482x482S10e02517x489S10e0a453x487S11502550x490S1150a418x487S26612454x467S26606517x468S2fb04494x470	7156
